gbifID,species,longitude,latitude
2871851446,Bombus flavifrons,-105.358,40.0925
2871851432,Bombus flavifrons,-105.358,40.0925
2871851371,Bombus flavifrons,-105.358,40.0925
2871851344,Bombus flavifrons,-105.358,40.0925
2871851336,Bombus flavifrons,-105.358,40.0925
2871851334,Bombus flavifrons,-105.644,39.6891
2871851324,Bombus flavifrons,-105.358,40.0925
2871850497,Bombus flavifrons,-105.644,39.6891
2871850496,Bombus flavifrons,-105.358,40.0925
2871850489,Bombus flavifrons,-105.358,40.0925
2871850477,Bombus flavifrons,-105.358,40.0925
2871850475,Bombus flavifrons,-105.358,40.0925
2871850473,Bombus flavifrons,-105.358,40.0925
2871850444,Bombus flavifrons,-105.644,39.6891
2871850440,Bombus flavifrons,-105.358,40.0925
2871850426,Bombus flavifrons,-105.358,40.0925
2871850425,Bombus flavifrons,-105.358,40.0925
2871850396,Bombus flavifrons,-105.358,40.0925
2871850371,Bombus flavifrons,-105.644,39.6891
2871850348,Bombus flavifrons,-105.358,40.0925
2871850342,Bombus flavifrons,-105.358,40.0925
2871850314,Bombus flavifrons,-105.358,40.0925
2871849467,Bombus flavifrons,-105.358,40.0925
2871849457,Bombus flavifrons,-105.358,40.0925
2871849424,Bombus flavifrons,-105.358,40.0925
2871849368,Bombus flavifrons,-105.358,40.0925
2871849361,Bombus flavifrons,-105.358,40.0925
2871849360,Bombus flavifrons,-105.358,40.0925
2871848478,Bombus flavifrons,-105.358,40.0925
2871848460,Bombus flavifrons,-105.358,40.0925
2871848442,Bombus flavifrons,-105.358,40.0925
2871848436,Bombus flavifrons,-105.523,39.8576
2871848402,Bombus flavifrons,-105.358,40.0925
2871848384,Bombus flavifrons,-105.358,40.0925
2871848360,Bombus flavifrons,-105.358,40.0925
2871848342,Bombus flavifrons,-105.358,40.0925
2871848303,Bombus flavifrons,-105.358,40.0925
2871847499,Bombus flavifrons,-105.358,40.0925
2871847493,Bombus flavifrons,-105.358,40.0925
2871847467,Bombus flavifrons,-105.358,40.0925
2871847465,Bombus flavifrons,-105.358,40.0925
2871847460,Bombus flavifrons,-105.644,39.6891
2871847408,Bombus flavifrons,-105.358,40.0925
2871847404,Bombus flavifrons,-105.358,40.0925
2871847402,Bombus flavifrons,-105.358,40.0925
2871847398,Bombus flavifrons,-105.358,40.0925
2871847392,Bombus flavifrons,-105.358,40.0925
2871847365,Bombus flavifrons,-105.358,40.0925
2871847356,Bombus flavifrons,-105.358,40.0925
2871847343,Bombus flavifrons,-105.358,40.0925
2871847342,Bombus flavifrons,-105.358,40.0925
2871847312,Bombus flavifrons,-105.644,39.6891
2871846440,Bombus flavifrons,-105.358,40.0925
2871846407,Bombus flavifrons,-105.644,39.6891
2871846404,Bombus flavifrons,-105.358,40.0925
2871846396,Bombus flavifrons,-105.358,40.0925
2871846373,Bombus flavifrons,-105.358,40.0925
2871846359,Bombus flavifrons,-105.644,39.6891
2871846353,Bombus flavifrons,-105.358,40.0925
2871846319,Bombus flavifrons,-105.358,40.0925
2871846318,Bombus flavifrons,-105.358,40.0925
2871846301,Bombus flavifrons,-105.358,40.0925
2871845456,Bombus flavifrons,-105.358,40.0925
2871845363,Bombus flavifrons,-105.358,40.0925
2871845352,Bombus flavifrons,-105.358,40.0925
2871845325,Bombus flavifrons,-105.358,40.0925
2871844483,Bombus flavifrons,-105.358,40.0925
2871844469,Bombus flavifrons,-105.358,40.0925
2871844468,Bombus flavifrons,-105.358,40.0925
2871844430,Bombus flavifrons,-105.358,40.0925
2871844421,Bombus flavifrons,-105.717,39.1193
2871844310,Bombus flavifrons,-105.358,40.0925
2871844306,Bombus flavifrons,-105.358,40.0925
2871844301,Bombus flavifrons,-105.644,39.6891
2871843447,Bombus flavifrons,-105.644,39.6891
2871843421,Bombus flavifrons,-105.358,40.0925
2871843390,Bombus flavifrons,-105.358,40.0925
2871843377,Bombus flavifrons,-105.358,40.0925
2871843328,Bombus flavifrons,-105.358,40.0925
2871843325,Bombus flavifrons,-105.358,40.0925
2871843314,Bombus flavifrons,-105.358,40.0925
2871843311,Bombus flavifrons,-105.358,40.0925
2871843309,Bombus flavifrons,-105.358,40.0925
2871842467,Bombus flavifrons,-105.358,40.0925
2871842447,Bombus flavifrons,-105.358,40.0925
2871842432,Bombus flavifrons,-105.358,40.0925
2871842416,Bombus flavifrons,-105.358,40.0925
2871842401,Bombus flavifrons,-105.358,40.0925
2871842393,Bombus flavifrons,-105.644,39.6891
2871842378,Bombus flavifrons,-105.358,40.0925
2871842367,Bombus flavifrons,-105.358,40.0925
2871842354,Bombus flavifrons,-105.358,40.0925
2871841446,Bombus flavifrons,-105.358,40.0925
2871841371,Bombus flavifrons,-105.717,39.1193
2871841354,Bombus flavifrons,-105.358,40.0925
2871841332,Bombus flavifrons,-105.358,40.0925
2871840504,Bombus flavifrons,-105.523,39.8576
2871840481,Bombus flavifrons,-105.358,40.0925
2871840480,Bombus flavifrons,-105.358,40.0925
2871840452,Bombus flavifrons,-105.358,40.0925
2871840446,Bombus flavifrons,-105.358,40.0925
2871840444,Bombus flavifrons,-105.644,39.6891
2871840432,Bombus flavifrons,-105.358,40.0925
2871840413,Bombus flavifrons,-105.358,40.0925
2871840386,Bombus flavifrons,-105.358,40.0925
2871840379,Bombus flavifrons,-105.358,40.0925
2871840367,Bombus flavifrons,-105.358,40.0925
2871840335,Bombus flavifrons,-105.358,40.0925
2871839483,Bombus flavifrons,-105.358,40.0925
2871839473,Bombus flavifrons,-105.358,40.0925
2871839457,Bombus flavifrons,-105.358,40.0925
2871839453,Bombus flavifrons,-105.358,40.0925
2871839434,Bombus flavifrons,-105.644,39.6891
2871839429,Bombus flavifrons,-105.644,39.6891
2871839370,Bombus flavifrons,-105.644,39.6891
2871839364,Bombus flavifrons,-105.358,40.0925
2871839349,Bombus flavifrons,-105.644,39.6891
2871839339,Bombus flavifrons,-105.358,40.0925
2871839325,Bombus flavifrons,-105.358,40.0925
2871839305,Bombus flavifrons,-105.358,40.0925
2871838468,Bombus flavifrons,-105.358,40.0925
2871838466,Bombus flavifrons,-105.358,40.0925
2871838451,Bombus flavifrons,-105.358,40.0925
2871838431,Bombus flavifrons,-105.358,40.0925
2871838387,Bombus flavifrons,-105.358,40.0925
2871838375,Bombus flavifrons,-105.358,40.0925
2871838326,Bombus flavifrons,-105.644,39.6891
2871837476,Bombus flavifrons,-105.358,40.0925
2871837466,Bombus flavifrons,-105.358,40.0925
2871837464,Bombus flavifrons,-105.358,40.0925
2871837453,Bombus flavifrons,-105.358,40.0925
2871837452,Bombus flavifrons,-105.358,40.0925
2871837439,Bombus flavifrons,-105.358,40.0925
2871837426,Bombus flavifrons,-105.358,40.0925
2871837393,Bombus flavifrons,-105.358,40.0925
2871837390,Bombus flavifrons,-105.358,40.0925
2871837382,Bombus flavifrons,-105.358,40.0925
2871837338,Bombus flavifrons,-105.358,40.0925
2871837336,Bombus flavifrons,-105.358,40.0925
2871837333,Bombus flavifrons,-105.644,39.6891
2871837317,Bombus flavifrons,-105.358,40.0925
2871837306,Bombus flavifrons,-105.358,40.0925
2871837303,Bombus flavifrons,-105.358,40.0925
2871836472,Bombus flavifrons,-105.523,39.8576
2871836449,Bombus flavifrons,-105.644,39.6891
2871836437,Bombus flavifrons,-105.358,40.0925
2871836430,Bombus flavifrons,-105.358,40.0925
2871836425,Bombus flavifrons,-105.358,40.0925
2871836360,Bombus flavifrons,-105.358,40.0925
2871836349,Bombus flavifrons,-105.358,40.0925
2871836302,Bombus flavifrons,-105.358,40.0925
2871835470,Bombus flavifrons,-105.358,40.0925
2871835464,Bombus flavifrons,-105.358,40.0925
2871835460,Bombus flavifrons,-105.358,40.0925
2871835450,Bombus flavifrons,-105.358,40.0925
2871835387,Bombus flavifrons,-105.644,39.6891
2871835376,Bombus flavifrons,-105.358,40.0925
2871835374,Bombus flavifrons,-105.358,40.0925
2871835373,Bombus flavifrons,-105.358,40.0925
2871835369,Bombus flavifrons,-105.358,40.0925
2871835364,Bombus flavifrons,-105.644,39.6891
2871835346,Bombus flavifrons,-105.358,40.0925
2871835316,Bombus flavifrons,-105.717,39.1193
2871834475,Bombus flavifrons,-105.358,40.0925
2871834460,Bombus flavifrons,-105.358,40.0925
2871834455,Bombus flavifrons,-105.644,39.6891
2871834447,Bombus flavifrons,-105.358,40.0925
2871834431,Bombus flavifrons,-105.358,40.0925
2871834398,Bombus flavifrons,-105.644,39.6891
2871834397,Bombus flavifrons,-105.358,40.0925
2871834369,Bombus flavifrons,-105.358,40.0925
2871834356,Bombus flavifrons,-105.358,40.0925
2871834319,Bombus flavifrons,-105.358,40.0925
2871834306,Bombus flavifrons,-105.523,39.8576
2871834302,Bombus flavifrons,-105.358,40.0925
2871833496,Bombus flavifrons,-105.644,39.6891
2871833438,Bombus flavifrons,-105.358,40.0925
2871833425,Bombus flavifrons,-105.644,39.6891
2871833409,Bombus flavifrons,-105.358,40.0925
2871833393,Bombus flavifrons,-105.358,40.0925
2871833360,Bombus flavifrons,-105.358,40.0925
2871833343,Bombus flavifrons,-105.358,40.0925
2871832478,Bombus flavifrons,-105.644,39.6891
2871832452,Bombus flavifrons,-105.358,40.0925
2871832447,Bombus flavifrons,-105.358,40.0925
2871832444,Bombus flavifrons,-105.358,40.0925
2871832406,Bombus flavifrons,-105.358,40.0925
2871832391,Bombus flavifrons,-105.358,40.0925
2871832390,Bombus flavifrons,-105.358,40.0925
2871832368,Bombus flavifrons,-105.358,40.0925
2871832366,Bombus flavifrons,-105.358,40.0925
2871832364,Bombus flavifrons,-105.358,40.0925
2871832355,Bombus flavifrons,-105.523,39.8576
2871832332,Bombus flavifrons,-105.358,40.0925
2871832321,Bombus flavifrons,-105.358,40.0925
2871831441,Bombus flavifrons,-105.358,40.0925
2871831429,Bombus flavifrons,-105.644,39.6891
2871831391,Bombus flavifrons,-105.358,40.0925
2871831320,Bombus flavifrons,-105.644,39.6891
2871830485,Bombus flavifrons,-105.644,39.6891
2871830471,Bombus flavifrons,-105.358,40.0925
2871830404,Bombus flavifrons,-105.358,40.0925
2871830360,Bombus flavifrons,-105.358,40.0925
2871830353,Bombus flavifrons,-105.644,39.6891
2871830346,Bombus flavifrons,-105.358,40.0925
2871830339,Bombus flavifrons,-105.358,40.0925
2871830335,Bombus flavifrons,-105.358,40.0925
2871830333,Bombus flavifrons,-105.358,40.0925
2871830320,Bombus flavifrons,-105.358,40.0925
2871829448,Bombus flavifrons,-105.358,40.0925
2871829442,Bombus flavifrons,-105.358,40.0925
2871829441,Bombus flavifrons,-105.358,40.0925
2871829417,Bombus flavifrons,-105.358,40.0925
2871829381,Bombus flavifrons,-105.358,40.0925
2871829356,Bombus flavifrons,-105.358,40.0925
2871829335,Bombus flavifrons,-105.358,40.0925
2871829316,Bombus flavifrons,-105.358,40.0925
2871829315,Bombus flavifrons,-105.358,40.0925
2871829311,Bombus flavifrons,-105.358,40.0925
2871828445,Bombus flavifrons,-105.358,40.0925
2871828441,Bombus flavifrons,-105.358,40.0925
2871828427,Bombus flavifrons,-105.358,40.0925
2871828415,Bombus flavifrons,-105.358,40.0925
2871828405,Bombus flavifrons,-105.358,40.0925
2871828381,Bombus flavifrons,-105.644,39.6891
2871828373,Bombus flavifrons,-105.358,40.0925
2871828363,Bombus flavifrons,-105.358,40.0925
2871828360,Bombus flavifrons,-105.358,40.0925
2871828338,Bombus flavifrons,-105.358,40.0925
2871827460,Bombus flavifrons,-105.358,40.0925
2871827427,Bombus flavifrons,-105.358,40.0925
2871827410,Bombus flavifrons,-105.358,40.0925
2871827405,Bombus flavifrons,-105.358,40.0925
2871827404,Bombus flavifrons,-105.358,40.0925
2871827358,Bombus flavifrons,-105.358,40.0925
2871827328,Bombus flavifrons,-105.358,40.0925
2871827307,Bombus flavifrons,-105.358,40.0925
2871826441,Bombus flavifrons,-105.358,40.0925
2871826439,Bombus flavifrons,-105.644,39.6891
2871826432,Bombus flavifrons,-105.358,40.0925
2871826411,Bombus flavifrons,-105.358,40.0925
2871826397,Bombus flavifrons,-105.358,40.0925
2871826389,Bombus flavifrons,-105.358,40.0925
2871826375,Bombus flavifrons,-105.644,39.6891
2871826360,Bombus flavifrons,-105.358,40.0925
2871825408,Bombus flavifrons,-105.358,40.0925
2871825406,Bombus flavifrons,-105.644,39.6891
2871825371,Bombus flavifrons,-105.358,40.0925
2871825367,Bombus flavifrons,-105.358,40.0925
2871825341,Bombus flavifrons,-105.358,40.0925
2871825309,Bombus flavifrons,-105.358,40.0925
2871824415,Bombus flavifrons,-105.358,40.0925
2871824399,Bombus flavifrons,-105.358,40.0925
2871824383,Bombus flavifrons,-105.358,40.0925
2871824360,Bombus flavifrons,-105.358,40.0925
2871824358,Bombus flavifrons,-105.358,40.0925
2871824352,Bombus flavifrons,-105.358,40.0925
2871824323,Bombus flavifrons,-105.358,40.0925
2871824320,Bombus flavifrons,-105.358,40.0925
2871823460,Bombus flavifrons,-105.358,40.0925
2871823452,Bombus flavifrons,-105.358,40.0925
2871823435,Bombus flavifrons,-105.358,40.0925
2871823412,Bombus flavifrons,-105.358,40.0925
2871823400,Bombus flavifrons,-105.358,40.0925
2871823393,Bombus flavifrons,-105.358,40.0925
2871823384,Bombus flavifrons,-105.358,40.0925
2871823370,Bombus flavifrons,-105.358,40.0925
2871823369,Bombus flavifrons,-105.358,40.0925
2871823366,Bombus flavifrons,-105.358,40.0925
2871823329,Bombus flavifrons,-105.358,40.0925
2871822496,Bombus flavifrons,-105.358,40.0925
2871822490,Bombus flavifrons,-105.644,39.6891
2871822483,Bombus flavifrons,-105.644,39.6891
2871822459,Bombus flavifrons,-105.358,40.0925
2871822455,Bombus flavifrons,-105.358,40.0925
2871822440,Bombus flavifrons,-105.644,39.6891
2871822432,Bombus flavifrons,-105.358,40.0925
2871822431,Bombus flavifrons,-105.358,40.0925
2871822372,Bombus flavifrons,-105.644,39.6891
2871822371,Bombus flavifrons,-105.358,40.0925
2871822365,Bombus flavifrons,-105.358,40.0925
2871822364,Bombus flavifrons,-105.644,39.6891
2871822350,Bombus flavifrons,-105.644,39.6891
2871822329,Bombus flavifrons,-105.358,40.0925
2871822310,Bombus flavifrons,-105.358,40.0925
2871821472,Bombus flavifrons,-105.358,40.0925
2871821451,Bombus flavifrons,-105.644,39.6891
2871821442,Bombus flavifrons,-105.358,40.0925
2871821412,Bombus flavifrons,-105.358,40.0925
2871821392,Bombus flavifrons,-105.358,40.0925
2871821372,Bombus flavifrons,-105.358,40.0925
2871820485,Bombus flavifrons,-105.358,40.0925
2871820468,Bombus flavifrons,-105.644,39.6891
2871820451,Bombus flavifrons,-105.358,40.0925
2871820448,Bombus flavifrons,-105.358,40.0925
2871820413,Bombus flavifrons,-105.358,40.0925
2871820371,Bombus flavifrons,-105.358,40.0925
2871819453,Bombus flavifrons,-105.358,40.0925
2871819423,Bombus flavifrons,-105.358,40.0925
2871819370,Bombus flavifrons,-105.358,40.0925
2871819362,Bombus flavifrons,-105.358,40.0925
2871819339,Bombus flavifrons,-105.358,40.0925
2871819330,Bombus flavifrons,-105.358,40.0925
2871819311,Bombus flavifrons,-105.358,40.0925
2871819302,Bombus flavifrons,-105.358,40.0925
2871818455,Bombus flavifrons,-105.358,40.0925
2871818447,Bombus flavifrons,-105.644,39.6891
2871818440,Bombus flavifrons,-105.358,40.0925
2871818431,Bombus flavifrons,-105.358,40.0925
2871818417,Bombus flavifrons,-105.358,40.0925
2871818407,Bombus flavifrons,-105.358,40.0925
2871818398,Bombus flavifrons,-105.358,40.0925
2871818386,Bombus flavifrons,-105.358,40.0925
2871818380,Bombus flavifrons,-105.358,40.0925
2871818375,Bombus flavifrons,-105.358,40.0925
2871818357,Bombus flavifrons,-105.358,40.0925
2871818354,Bombus flavifrons,-105.644,39.6891
2871817459,Bombus flavifrons,-105.358,40.0925
2871817454,Bombus flavifrons,-105.644,39.6891
2871817437,Bombus flavifrons,-105.644,39.6891
2871817428,Bombus flavifrons,-105.358,40.0925
2871817414,Bombus flavifrons,-105.358,40.0925
2871817383,Bombus flavifrons,-105.644,39.6891
2871817375,Bombus flavifrons,-105.358,40.0925
2871817315,Bombus flavifrons,-105.358,40.0925
2871817305,Bombus flavifrons,-105.358,40.0925
2871816457,Bombus flavifrons,-105.358,40.0925
2871816422,Bombus flavifrons,-105.644,39.6891
2871816396,Bombus flavifrons,-105.358,40.0925
2871816393,Bombus flavifrons,-105.358,40.0925
2871816390,Bombus flavifrons,-105.358,40.0925
2871816314,Bombus flavifrons,-105.358,40.0925
2871815511,Bombus flavifrons,-105.358,40.0925
2871815433,Bombus flavifrons,-105.358,40.0925
2871815426,Bombus flavifrons,-105.644,39.6891
2871815405,Bombus flavifrons,-105.358,40.0925
2871815378,Bombus flavifrons,-105.644,39.6891
2871815359,Bombus flavifrons,-105.358,40.0925
2871815357,Bombus flavifrons,-105.358,40.0925
2871815347,Bombus flavifrons,-105.644,39.6891
2871815343,Bombus flavifrons,-105.358,40.0925
2871815334,Bombus flavifrons,-105.358,40.0925
2871815333,Bombus flavifrons,-105.358,40.0925
2871815331,Bombus flavifrons,-105.358,40.0925
2871815325,Bombus flavifrons,-105.358,40.0925
2871815312,Bombus flavifrons,-105.358,40.0925
2871815305,Bombus flavifrons,-105.358,40.0925
2871814393,Bombus flavifrons,-105.358,40.0925
2871814350,Bombus flavifrons,-105.358,40.0925
2871814323,Bombus flavifrons,-105.358,40.0925
2871814319,Bombus flavifrons,-105.358,40.0925
2871813500,Bombus flavifrons,-105.358,40.0925
2871813423,Bombus flavifrons,-105.358,40.0925
2871813388,Bombus flavifrons,-105.358,40.0925
2871813380,Bombus flavifrons,-105.358,40.0925
2871813365,Bombus flavifrons,-105.358,40.0925
2871813333,Bombus flavifrons,-105.358,40.0925
2871813326,Bombus flavifrons,-105.358,40.0925
2871813325,Bombus flavifrons,-105.358,40.0925
2871812446,Bombus flavifrons,-105.358,40.0925
2871812431,Bombus flavifrons,-105.523,39.8576
2871812415,Bombus flavifrons,-105.358,40.0925
2871812397,Bombus flavifrons,-105.644,39.6891
2871812384,Bombus flavifrons,-105.358,40.0925
2871812356,Bombus flavifrons,-105.358,40.0925
2871812353,Bombus flavifrons,-105.644,39.6891
2871812343,Bombus flavifrons,-105.358,40.0925
2871812342,Bombus flavifrons,-105.358,40.0925
2871811436,Bombus flavifrons,-105.358,40.0925
2871811427,Bombus flavifrons,-105.358,40.0925
2871811418,Bombus flavifrons,-105.358,40.0925
2871811405,Bombus flavifrons,-105.644,39.6891
2871811380,Bombus flavifrons,-105.358,40.0925
2871811365,Bombus flavifrons,-105.644,39.6891
2871811356,Bombus flavifrons,-105.358,40.0925
2871811318,Bombus flavifrons,-105.358,40.0925
2871811317,Bombus flavifrons,-105.358,40.0925
2871811313,Bombus flavifrons,-105.358,40.0925
2871811311,Bombus flavifrons,-105.358,40.0925
2871810422,Bombus flavifrons,-105.358,40.0925
2871810376,Bombus flavifrons,-105.358,40.0925
2871810366,Bombus flavifrons,-105.358,40.0925
2871810334,Bombus flavifrons,-105.358,40.0925
2871810324,Bombus flavifrons,-105.358,40.0925
2871809470,Bombus flavifrons,-105.358,40.0925
2871809458,Bombus flavifrons,-105.358,40.0925
2871809453,Bombus flavifrons,-105.358,40.0925
2871809406,Bombus flavifrons,-105.358,40.0925
2871809365,Bombus flavifrons,-105.358,40.0925
2871809351,Bombus flavifrons,-105.358,40.0925
2871808453,Bombus flavifrons,-105.358,40.0925
2871808381,Bombus flavifrons,-105.358,40.0925
2871808373,Bombus flavifrons,-105.358,40.0925
2871808365,Bombus flavifrons,-105.358,40.0925
2871808354,Bombus flavifrons,-105.358,40.0925
